PWSID,Groundwater,Surface Water,Interties
CA4901244,1,0,0
CA4901246,3,0,1
CA4901247,1,0,0
CA4901248,1,0,0
CA4901250,1,0,0
CA4901251,4,0,0
CA4901252,2,0,0
CA4901254,1,0,0
CA4901255,2,0,0
CA4901257,1,0,0
CA4901258,2,0,0
CA4901259,1,0,0
CA4901262,1,0,0
CA4901264,5,1,0
CA4901266,1,0,0
CA4901267,1,0,0
CA4901273,1,0,0
CA4901277,2,0,0
CA4901278,1,0,0
CA4901282,2,0,0
CA4901297,1,0,0
CA4901309,1,0,0
CA4901314,4,0,0
CA4901324,1,0,0
CA4901330,1,0,0
CA4901332,1,0,0
CA4901345,1,0,0
CA4901346,2,0,0
CA4901355,2,0,0
CA4901362,1,0,0
CA4901365,1,0,0
CA4901366,2,0,0
CA4901368,2,0,1
CA4901370,2,0,0
CA4901374,1,0,0
CA4901381,2,0,0
CA4901382,1,0,0
CA4901390,2,0,0
CA4901436,1,0,0
CA4901445,2,0,0
CA4901446,1,0,0
CA4901454,1,0,0
CA4901471,1,0,0
CA4910002,0,7,0
CA4910003,2,0,2
CA4910004,3,0,0
CA4910005,0,14,0
CA4910006,17,0,6
CA4910007,2,1,0
CA4910008,2,0,0
CA4910009,33,0,29
CA4910010,1,0,1
CA4910011,4,0,0
CA4910012,8,0,2
CA4910013,17,0,10
CA4910014,45,0,16
CA4910016,5,0,2
CA4910017,6,0,1
CA4910018,2,0,0
CA4910019,1,0,1
CA4910020,13,0,0
CA4910021,8,0,0
CA4910022,2,0,0
CA4910023,6,0,1
CA4910024,2,0,0
CA4910025,4,0,2
CA4910026,3,0,0
CA4910027,3,0,0
CA4910028,2,0,0
CA4910029,1,0,0
CA4910701,1,0,1
CA5000003,2,0,0
CA5000005,2,0,0
CA5000008,0,1,0
CA5000010,0,2,0
CA5000013,2,0,0
CA5000014,2,0,0
CA5000015,1,0,0
CA5000016,2,0,0
CA5000017,2,0,0
CA5000019,1,0,0
CA5000020,1,0,0
CA5000033,1,0,0
CA5000041,1,0,0
CA5000048,2,0,0
CA5000049,2,0,0
CA5000054,2,0,0
CA5000055,2,0,0
CA5000058,1,0,0
CA5000060,1,0,0
CA5000061,1,0,0
CA5000062,1,0,0
CA5000066,1,0,0
CA5000067,1,0,0
CA5000071,1,0,0
CA5000072,2,0,0
CA5000076,1,0,0
CA5000080,1,0,0
CA5000082,1,0,0
CA5000090,2,0,0
CA5000091,1,0,0
CA5000095,3,0,0
CA5000099,2,0,0
CA5000101,1,0,0
CA5000109,1,0,0
CA5000110,2,0,0
CA5000117,1,0,0
CA5000132,1,0,0
CA5000133,1,0,0
CA5000134,1,0,0
CA5000136,1,0,0
CA5000141,3,0,0
CA5000154,2,0,0
CA5000155,1,0,0
CA5000158,2,0,0
CA5000164,3,0,0
CA5000165,2,0,0
CA5000166,1,0,0
CA5000175,1,0,0
CA5000177,1,0,0
CA5000179,3,0,0
CA5000189,4,0,0
CA5000202,2,0,0
CA5000211,3,0,0
CA5000213,1,0,0
CA5000218,1,0,0
CA5000237,4,0,0
CA5000238,1,0,0
CA5000239,1,0,0
CA5000243,0,1,0
CA5000249,1,0,0
CA5000255,2,0,0
CA5000258,1,0,0
CA5000261,1,0,0
CA5000263,1,0,0
CA5000272,1,0,0
CA5000273,1,0,0
CA5000274,1,0,0
CA5000277,1,0,0
CA5000284,1,0,0
CA5000286,1,0,0
CA5000290,1,0,0
CA5000295,1,0,0
CA5000297,1,0,0
CA5000298,1,0,0
CA5000301,1,0,0
CA5000307,1,0,0
CA5000313,2,0,0
CA5000316,1,0,0
CA5000317,2,0,0
CA5000319,1,0,0
CA5000332,1,0,0
CA5000335,1,0,0
CA5000346,1,0,0
CA5000347,1,0,0
CA5000371,1,0,0
CA5000372,2,0,0
CA5000382,1,0,0
CA5000383,1,0,0
CA5000384,2,0,0
CA5000388,1,0,0
CA5000389,1,0,1
CA5000395,1,0,0
CA5000400,1,0,0
CA5000401,1,0,0
CA5000402,1,0,0
CA5000404,1,0,0
CA5000408,1,0,1
CA5000409,1,0,0
CA5000411,2,0,0
CA5000414,1,0,0
CA5000426,1,0,0
CA5000427,2,0,0
CA5000433,8,0,0
CA5000435,1,0,0
CA5000439,1,0,0
CA5000440,4,0,0
CA5000443,1,0,0
CA5000446,1,0,0
CA5000447,1,0,0
CA5000454,1,0,0
CA5000457,1,0,0
CA5000462,1,0,0
CA5000465,1,0,0
CA5000467,1,0,0
CA5000470,1,0,0
CA5000473,1,0,0
CA5000474,1,0,0
CA5000478,1,0,0
CA5000480,1,0,0
CA5000481,2,0,0
CA5000482,1,0,0
CA5000483,1,0,0
CA5000486,1,0,0
CA5000487,1,0,0
CA5000490,1,0,0
CA5000493,1,0,0
CA5000494,1,0,0
CA5000498,1,0,0
CA5000499,1,0,0
CA5000500,1,0,0
CA5000501,1,0,0
CA5000502,1,0,0
CA5000503,1,0,0
CA5000505,1,0,0
CA5000507,1,0,0
CA5000509,1,0,0
CA5000512,1,0,0
CA5000516,1,0,0
CA5000517,1,0,0
CA5000525,1,0,0
CA5000527,2,0,0
CA5000529,1,0,0
CA5000530,1,0,0
CA5000532,1,0,0
CA5000535,1,0,0
CA5000536,1,0,0
CA5000538,1,0,0
CA5000547,1,0,0
CA5000548,1,0,0
CA5000551,1,0,0
CA5000552,1,0,0
CA5000554,1,0,0
CA5000555,1,0,0
CA5000557,1,0,0
CA5000561,1,0,0
CA5000562,1,0,0
CA5000563,1,0,0
CA5000565,1,0,0
CA5000568,1,0,0
CA5000571,1,0,0
CA5000573,1,0,0
CA5000574,1,0,0
CA5000577,1,0,0
CA5000578,1,0,0
CA5000579,2,0,0
CA5000580,1,0,0
CA5000581,1,0,0
CA5000582,1,0,0
CA5000583,1,0,0
CA5000584,1,0,0
CA5000585,1,0,0
CA5000586,1,0,0
CA5000588,1,0,0
CA5000590,2,0,0
CA5000592,1,0,0
CA5000593,1,0,0
CA5000595,1,0,0
CA5000596,1,0,0
CA5000599,1,0,0
CA5000600,1,0,0
CA5000603,2,0,0
CA5000604,2,0,0
CA5000605,2,0,0
CA5010005,7,0,1
CA5010006,5,0,0
CA5010007,2,0,0
CA5010008,5,0,0
CA5010009,4,0,0
CA5010010,65,1,1
CA5010013,5,0,0
CA5010014,8,0,0
CA5010017,7,0,0
CA5010018,9,0,0
CA5010019,20,0,0
CA5010021,4,0,0
CA5010023,3,0,1
CA5010026,2,0,0
CA5010028,13,0,0
CA5010029,4,0,0
CA5010031,2,0,1
CA5010033,2,0,0
CA5010034,2,0,1
CA5010035,1,0,1
CA5010038,0,1,0
CA5010039,0,1,0
CA5010040,0,1,0
CA5010042,2,0,0
CA5010044,1,0,0
CA5010300,2,0,0
CA5100107,2,0,0
CA5100112,1,0,0
CA5100117,3,0,0
CA5100118,1,0,0
CA5100125,1,0,0
CA5100135,1,0,0
CA5100136,1,0,0
CA5100138,1,0,0
CA5100140,1,0,0
CA5100141,1,0,0
CA5100142,1,0,0
CA5100143,1,0,0
CA5100149,1,0,0
CA5100153,1,0,0
CA5100159,1,0,0
CA5100160,1,0,0
CA5100172,1,0,0
CA5100180,1,0,0
CA5101009,2,0,0
CA5101013,1,0,0
CA5102009,1,0,0
CA5102016,1,0,0
CA5102025,1,0,0
CA5102032,1,0,0
CA5103005,1,0,0
CA5103015,1,0,0
CA5103327,1,0,0
CA5103335,1,0,0
CA5105002,1,0,0
CA5105004,2,0,0
CA5105011,1,0,0
CA5105013,1,0,0
CA5105014,1,0,0
CA5110001,5,0,0
CA5110002,1,1,0
CA5110007,3,0,0
CA5200006,2,0,0
CA5200007,2,0,0
CA5200008,1,0,0
CA5200010,2,0,0
CA5200012,2,0,0
CA5200013,1,0,0
CA5200014,1,0,0
CA5200015,2,0,0
CA5200255,1,0,0
CA5200338,1,0,0
CA5200500,1,0,0
CA5200502,1,0,0
CA5200503,2,1,0
CA5200504,2,0,0
CA5200506,1,0,0
CA5200507,1,0,0
CA5200508,1,0,0
CA5200510,2,0,0
CA5200511,1,0,0
CA5200512,2,0,0
CA5200513,2,0,0
CA5200514,1,0,0
CA5200518,1,0,0
CA5200519,1,0,0
CA5200520,1,0,0
CA5200521,1,0,0
CA5200524,1,0,0
CA5200525,1,0,0
CA5200526,1,0,0
CA5200527,2,0,0
CA5200529,2,0,0
CA5200532,1,0,0
CA5200534,0,1,0
CA5200535,1,0,0
CA5200538,1,0,0
CA5200539,1,0,0
CA5200540,1,0,0
CA5200541,1,0,0
CA5200544,1,0,0
CA5200545,1,0,0
CA5200546,1,0,0
CA5200547,1,0,0
CA5200548,1,0,0
CA5200551,1,0,0
CA5200555,1,0,0
CA5200556,1,0,0
CA5200558,1,0,0
CA5200559,1,0,0
CA5200560,1,0,0
CA5200562,1,0,0
CA5200565,1,0,0
CA5200569,2,0,0
CA5200570,2,0,0
CA5200571,1,0,0
CA5200574,1,0,0
CA5200575,1,0,0
CA5200579,1,0,0
CA5200582,1,0,0
CA5200584,1,0,0
CA5200585,1,0,0
CA5200586,1,0,0
CA5200588,2,0,0
CA5200598,1,0,0
CA5200602,1,0,0
CA5200603,1,0,0
CA5200606,1,0,0
CA5200608,1,0,0
CA5200611,1,0,0
CA5200616,1,0,0
CA5200618,1,0,0
CA5200626,2,0,0
CA5200642,1,0,0
CA5200645,2,0,0
CA5200653,1,0,0
CA5200655,1,0,0
CA5200657,1,0,0
CA5200670,1,0,0
CA5200672,1,0,0
CA5200688,1,0,0
CA5200710,1,0,0
CA5200714,1,0,0
CA5200716,1,0,0
CA5200802,1,0,0
CA5200809,1,0,0
CA5200810,2,0,0
CA5200864,2,0,0
CA5200865,1,0,0
CA5201055,1,0,0
CA5201057,1,0,0
CA5201127,1,0,0
CA5201140,1,0,0
CA5201142,1,0,0
CA5201143,2,0,0
CA5201147,1,0,0
CA5205006,1,0,0
CA5205007,1,0,0
CA5205009,1,0,0
CA5210001,7,0,0
CA5210002,3,0,0
CA5210003,4,0,0
CA5210004,11,0,0
CA5210005,3,0,0
CA5210301,1,0,0
CA5210302,1,0,0
CA5210500,0,1,0
CA5210501,0,1,0
CA5210502,1,0,0
CA5210503,0,1,0
CA5210504,0,1,0
CA5210505,0,1,0
CA5210506,0,1,0
CA5210800,3,0,0
CA5210801,2,2,0
CA5301001,3,0,0
CA5301002,3,1,0
CA5301004,1,0,0
CA5301006,1,0,0
CA5301008,3,0,0
CA5301009,2,1,0
CA5301010,0,1,0
CA5301012,1,0,0
CA5301013,1,0,0
CA5301014,1,0,0
CA5301017,0,1,0
CA5301101,2,0,0
CA5301102,7,0,0
CA5301103,1,0,0
CA5301104,3,0,0
CA5301105,1,0,0
CA5301106,1,0,0
CA5301108,0,1,0
CA5301109,1,0,0
CA5301110,1,0,0
CA5301112,1,0,0
CA5301113,1,0,0
CA5301114,1,0,0
CA5301201,1,0,0
CA5303002,0,1,0
CA5304102,0,2,0
CA5304105,1,0,0
CA5304109,0,1,0
CA5304113,1,0,0
CA5304209,0,1,0
CA5304501,0,1,0
CA5304502,0,1,0
CA5304507,1,0,0
CA5305003,2,0,0
CA5305004,1,0,0
CA5305006,1,0,0
CA5305007,2,0,0
CA5305009,1,0,0
CA5305103,1,0,0
CA5305107,1,0,0
CA5305402,0,1,0
CA5305504,0,1,0
CA5310001,0,3,0
CA5310002,0,1,0
CA5310003,0,1,0
CA5310800,4,0,0
CA5400504,1,0,0
CA5400505,1,0,0
CA5400506,0,3,0
CA5400509,3,0,0
CA5400511,2,0,0
CA5400513,2,0,0
CA5400519,1,0,0
CA5400523,1,0,0
CA5400526,3,0,0
CA5400529,1,0,0
CA5400536,2,0,0
CA5400537,1,0,0
CA5400538,1,0,0
CA5400541,1,0,0
CA5400542,2,0,0
CA5400543,2,0,0
CA5400544,2,0,0
CA5400548,1,0,0
CA5400549,1,0,0
CA5400550,2,0,0
CA5400552,1,0,0
CA5400553,2,0,0
CA5400556,1,0,0
CA5400558,1,0,0
CA5400567,2,0,0
CA5400581,1,0,0
CA5400583,1,0,0
CA5400598,1,0,0
CA5400602,1,0,0
CA5400604,1,0,0
CA5400616,1,0,0
CA5400620,1,0,0
CA5400623,1,0,0
CA5400624,1,0,0
CA5400629,1,0,0
CA5400631,2,0,0
CA5400637,0,1,0
CA5400641,2,0,0
CA5400644,0,1,0
CA5400647,2,0,0
CA5400655,1,0,0
CA5400660,1,0,0
CA5400665,13,0,0
CA5400666,1,0,0
CA5400670,10,0,0
CA5400679,1,0,0
CA5400682,1,0,0
CA5400696,1,0,0
CA5400701,2,0,0
CA5400703,2,0,0
CA5400704,1,0,0
CA5400708,2,0,0
CA5400710,2,0,0
CA5400711,1,0,0
CA5400713,1,0,0
CA5400714,1,0,0
CA5400718,1,0,0
CA5400722,1,0,0
CA5400724,2,0,0
CA5400728,1,0,0
CA5400732,2,0,0
CA5400735,1,0,0
CA5400736,1,0,0
CA5400737,1,0,0
CA5400738,1,0,0
CA5400743,2,0,0
CA5400744,1,0,0
CA5400747,0,1,0
CA5400749,0,1,0
CA5400751,1,0,0
CA5400754,2,0,0
CA5400755,1,0,0
CA5400756,3,0,0
CA5400757,1,0,0
CA5400760,1,0,0
CA5400765,1,0,0
CA5400766,1,0,0
CA5400767,1,0,0
CA5400769,1,0,0
CA5400774,1,0,0
CA5400778,3,0,0
CA5400783,1,0,0
CA5400792,2,0,0
CA5400795,1,0,0
CA5400797,1,0,0
CA5400805,1,0,1
CA5400810,1,0,0
CA5400816,2,0,0
CA5400819,1,0,0
CA5400823,2,0,0
CA5400824,2,0,0
CA5400826,1,0,0
CA5400838,2,0,0
CA5400844,1,0,0
CA5400846,1,0,0
CA5400848,1,0,0
CA5400850,1,0,0
CA5400863,1,0,0
CA5400868,1,0,0
CA5400873,1,0,0
CA5400875,1,0,0
CA5400880,2,0,0
CA5400881,2,0,0
CA5400882,1,0,0
CA5400884,1,0,0
CA5400886,1,0,0
CA5400887,1,0,0
CA5400889,1,0,0
CA5400890,1,0,0
CA5400894,1,0,0
CA5400896,1,0,0
CA5400898,2,0,0
CA5400903,2,0,0
CA5400916,1,0,0
CA5400917,1,0,0
CA5400919,2,0,0
CA5400921,2,0,0
CA5400922,1,0,0
CA5400928,1,0,0
CA5400929,1,0,0
CA5400934,4,0,0
CA5400935,2,0,0
CA5400940,2,0,0
CA5400942,1,0,0
CA5400945,1,0,0
CA5400951,2,0,0
CA5400959,2,0,0
CA5400961,1,0,0
CA5400964,1,0,0
CA5400968,1,2,0
CA5400969,1,0,0
CA5400972,1,0,0
CA5400984,1,0,0
CA5400985,1,0,0
CA5400987,1,0,0
CA5400994,1,0,0
CA5401001,1,0,0
CA5401003,2,0,0
CA5401006,2,0,0
CA5401010,2,0,0
CA5401024,1,0,0
CA5401025,1,0,0
CA5401026,1,0,0
CA5401033,1,0,0
CA5401038,1,0,1
CA5401039,4,0,1
CA5401044,1,0,0
CA5401045,1,0,0
CA5401047,1,0,0
CA5401048,1,0,0
CA5401049,1,0,0
CA5401063,1,0,0
CA5401071,1,1,0
CA5401074,3,0,0
CA5401082,3,0,0
CA5401084,1,0,0
CA5401089,1,0,0
CA5401093,3,0,0
CA5401094,1,0,0
CA5401099,2,0,0
CA5402008,1,0,0
CA5402013,1,0,0
CA5402016,1,0,0
CA5402017,1,0,0
CA5402019,1,0,0
CA5402022,1,0,0
CA5402024,1,0,0
CA5402026,1,0,0
CA5402027,1,0,0
CA5402030,1,0,0
CA5402031,1,0,0
CA5402036,2,0,0
CA5402037,2,0,0
CA5402038,2,0,0
CA5402041,1,0,0
CA5402046,1,0,0
CA5402047,2,0,0
CA5402048,2,0,0
CA5402050,3,0,1
CA5402056,1,0,0
CA5402057,1,0,0
CA5403001,1,0,0
CA5403007,1,0,0
CA5403011,1,0,0
CA5403020,1,0,0
CA5403022,1,0,0
CA5403023,2,0,0
CA5403025,1,0,0
CA5403026,1,0,0
CA5403027,1,0,0
CA5403031,2,0,0
CA5403032,1,0,0
CA5403039,1,0,0
CA5403041,1,0,0
CA5403042,3,0,0
CA5403043,2,0,0
CA5403046,2,0,0
CA5403047,1,0,0
CA5403048,1,0,0
CA5403049,1,0,0
CA5403050,1,0,0
CA5403051,1,0,0
CA5403053,1,0,0
CA5403054,3,0,0
CA5403055,1,0,0
CA5403061,0,1,0
CA5403062,1,0,0
CA5403072,1,0,0
CA5403073,0,1,0
CA5403074,2,0,0
CA5403080,1,0,0
CA5403081,1,0,0
CA5403082,2,0,0
CA5403083,1,0,0
CA5403084,2,0,0
CA5403088,1,0,0
CA5403089,1,0,0
CA5403090,1,0,0
CA5403102,1,0,0
CA5403105,1,0,0
CA5403106,1,0,0
CA5403109,1,0,0
CA5403110,2,0,0
CA5403113,3,0,0
CA5403114,4,0,0
CA5403116,1,0,0
CA5403118,2,0,1
CA5403119,1,0,0
CA5403120,1,0,0
CA5403121,1,0,0
CA5403122,1,0,0
CA5403126,1,0,0
CA5403127,1,0,0
CA5403130,1,0,0
CA5403131,1,0,0
CA5403132,1,0,0
CA5403135,2,0,0
CA5403137,1,0,0
CA5403138,2,0,0
CA5403139,1,0,0
CA5403140,1,0,0
CA5403141,1,0,0
CA5403144,1,0,0
CA5403145,3,0,0
CA5403146,1,0,0
CA5403147,1,0,0
CA5403148,1,0,0
CA5403150,1,0,0
CA5403152,1,0,0
CA5403153,1,0,0
CA5403154,1,0,0
CA5403159,1,0,0
CA5403200,0,1,0
CA5403201,1,0,0
CA5403204,2,0,0
CA5403205,1,0,0
CA5403206,1,0,0
CA5403207,1,0,0
CA5403208,1,0,0
CA5403211,1,0,0
CA5403212,1,0,0
CA5403213,1,0,0
CA5403214,1,0,0
CA5403215,2,0,0
CA5403217,1,0,0
CA5410001,2,0,0
CA5410002,8,0,0
CA5410003,6,0,0
CA5410004,6,0,0
CA5410006,2,1,0
CA5410007,2,1,0
CA5410008,5,0,0
CA5410009,4,0,0
CA5410010,37,0,0
CA5410011,0,1,0
CA5410012,1,1,0
CA5410014,3,0,0
CA5410015,22,0,0
CA5410016,61,0,1
CA5410017,4,0,0
CA5410019,4,0,0
CA5410020,7,0,0
CA5410021,5,0,0
CA5410022,1,1,1
CA5410024,2,0,0
CA5410025,2,0,0
CA5410026,2,0,0
CA5410034,3,0,0
CA5410036,0,1,1
CA5410038,12,1,0
CA5410039,1,0,0
CA5410041,2,0,1
CA5410048,2,0,0
CA5410050,2,0,0
CA5410503,1,2,0
CA5410510,1,0,0
CA5410511,1,0,0
CA5410512,1,0,0
CA5410513,1,1,0
CA5410515,0,1,0
CA5410517,1,0,0
CA5410519,0,1,0
CA5410520,1,1,1
CA5410800,2,0,0
CA5410801,6,0,0
CA5500001,2,0,0
CA5500003,1,0,0
CA5500005,1,0,0
CA5500010,1,0,0
CA5500013,1,0,0
CA5500016,1,0,0
CA5500019,2,0,0
CA5500020,0,1,0
CA5500027,1,0,0
CA5500030,2,1,0
CA5500031,1,1,0
CA5500040,2,0,0
CA5500041,2,0,0
CA5500042,4,0,0
CA5500048,0,1,0
CA5500049,1,0,0
CA5500053,3,0,0
CA5500054,1,0,0
CA5500057,4,0,0
CA5500060,3,1,1
CA5500064,0,1,1
CA5500071,2,0,0
CA5500074,3,1,1
CA5500077,3,0,0
CA5500080,0,1,0
CA5500086,2,0,0
CA5500089,11,0,0
CA5500090,1,0,0
CA5500092,2,0,0
CA5500096,2,0,0
CA5500102,1,0,0
CA5500104,3,1,1
CA5500109,2,0,0
CA5500112,1,0,0
CA5500113,1,0,0
CA5500115,1,0,0
CA5500116,0,1,0
CA5500119,1,0,0
CA5500120,1,1,1
CA5500124,1,0,0
CA5500125,1,1,1
CA5500128,0,2,0
CA5500132,1,0,0
CA5500136,0,1,0
CA5500138,1,0,0
CA5500141,2,0,0
CA5500145,1,0,0
CA5500148,1,0,0
CA5500149,1,0,0
CA5500151,1,0,0
CA5500160,2,0,0
CA5500168,0,1,0
CA5500171,2,0,0
CA5500173,3,0,0
CA5500175,1,0,0
CA5500176,1,0,0
CA5500178,1,0,0
CA5500179,2,0,0
CA5500181,1,0,0
CA5500182,1,0,0
CA5500186,1,0,0
CA5500191,1,0,0
CA5500193,1,1,1
CA5500194,2,0,1
CA5500201,1,0,0
CA5500210,1,0,0
CA5500213,1,0,0
CA5500221,1,0,0
CA5500233,1,0,0
CA5500237,1,0,0
CA5500242,1,0,0
CA5500243,3,0,0
CA5500245,1,0,0
CA5500248,1,0,0
CA5500250,3,0,0
CA5500253,1,0,0
CA5500259,3,0,0
CA5500263,1,0,0
CA5500265,1,0,0
CA5500266,1,0,0
CA5500268,1,0,0
CA5500269,1,0,0
CA5500272,1,0,0
CA5500274,0,1,0
CA5500353,1,0,0
CA5500358,1,0,0
CA5500359,1,0,0
CA5500360,1,0,0
CA5500363,2,0,0
CA5500364,1,0,0
CA5500368,1,0,0
CA5500369,6,0,0
CA5510001,7,1,0
CA5510002,0,1,0
CA5510003,0,1,0
CA5510004,2,3,0
CA5510005,3,2,0
CA5510006,5,2,3
CA5510007,0,2,0
CA5510008,4,1,0
CA5510009,0,3,0
CA5510011,1,1,0
CA5510012,6,5,1
CA5510013,0,3,1
CA5510015,1,1,0
CA5510016,2,0,0
CA5510021,1,0,0
CA5510023,2,1,1
CA5510024,0,1,1
CA5510025,1,0,0
CA5510026,6,0,0
CA5510028,3,0,0
CA5510033,1,2,1
CA5510500,0,1,0
CA5510503,1,0,0
CA5510504,1,0,0
CA5510851,0,1,0
CA5510852,0,1,0
CA5601104,1,1,1
CA5601105,3,0,1
CA5601106,1,0,0
CA5601110,1,0,1
CA5601116,4,0,0
CA5601117,1,2,1
CA5601119,1,1,1
CA5601120,3,1,1
CA5601122,1,1,1
CA5601125,2,0,0
CA5601134,0,1,0
CA5601135,2,0,0
CA5601137,0,1,1
CA5601139,2,0,0
CA5601141,2,0,0
CA5601144,1,0,0
CA5601201,1,0,1
CA5601301,2,0,0
CA5601306,1,0,0
CA5601401,2,0,0
CA5601405,1,0,0
CA5601605,1,0,0
CA5601701,1,0,0
CA5601706,0,1,0
CA5601716,1,0,0
CA5601721,1,0,0
CA5601725,1,0,0
CA5602101,2,0,0
CA5602103,0,1,1
CA5602104,2,0,0
CA5602108,2,0,1
CA5602109,1,0,0
CA5602110,1,0,0
CA5602111,2,0,1
CA5602115,0,1,1
CA5602117,2,0,0
CA5602120,2,0,0
CA5602130,0,1,1
CA5602132,0,1,1
CA5602133,2,0,0
CA5602140,2,0,0
CA5602301,1,0,0
CA5602302,3,0,0
CA5602403,1,0,0
CA5602406,0,1,1
CA5602407,2,0,0
CA5602408,0,1,1
CA5602512,1,0,0
CA5602513,1,0,0
CA5602514,1,0,0
CA5602516,2,0,0
CA5602656,1,0,0
CA5603116,1,0,0
CA5603117,1,0,0
CA5603118,2,0,0
CA5603122,2,0,0
CA5603123,1,0,0
CA5603124,1,0,0
CA5603125,1,0,0
CA5603301,0,1,1
CA5610001,1,1,1
CA5610002,3,0,0
CA5610003,0,1,1
CA5610005,2,3,1
CA5610006,5,0,0
CA5610007,11,2,2
CA5610008,2,1,1
CA5610009,0,3,3
CA5610010,2,0,0
CA5610011,5,0,0
CA5610014,6,1,1
CA5610015,3,1,1
CA5610016,0,1,1
CA5610017,7,7,1
CA5610018,4,1,1
CA5610019,5,1,2
CA5610020,0,1,1
CA5610021,2,0,0
CA5610022,5,2,1
CA5610023,3,1,1
CA5610024,1,5,4
CA5610029,2,0,0
CA5610035,2,0,0
CA5610039,0,3,3
CA5610040,0,1,1
CA5610043,0,1,1
CA5610046,7,6,0
CA5610050,18,3,1
CA5610056,2,1,1
CA5610058,3,1,1
CA5610059,2,1,1
CA5610063,9,1,1
CA5610068,3,0,0
CA5610069,0,1,1
CA5610080,0,2,2
CA5610081,0,1,1
CA5610500,1,0,0
CA5610700,0,2,2
CA5610701,1,2,2
CA5610702,0,1,0
CA5700504,1,0,0
CA5700506,1,0,0
CA5700508,1,0,0
CA5700509,1,0,0
CA5700510,1,0,0
CA5700514,2,0,0
CA5700516,1,0,0
CA5700518,1,0,0
CA5700521,1,0,0
CA5700522,1,0,0
CA5700523,1,0,0
CA5700528,1,0,0
CA5700532,1,0,0
CA5700537,1,0,0
CA5700539,2,0,0
CA5700542,1,0,0
CA5700543,1,0,0
CA5700552,1,0,0
CA5700553,1,0,0
CA5700554,1,0,0
CA5700555,1,0,0
CA5700556,2,0,0
CA5700558,1,0,0
CA5700562,1,0,0
CA5700568,2,0,0
CA5700571,2,0,0
CA5700584,1,0,0
CA5700588,1,0,0
CA5700597,1,0,0
CA5700608,0,1,0
CA5700615,2,0,0
CA5700616,1,0,0
CA5700617,2,0,0
CA5700618,1,0,0
CA5700623,1,0,0
CA5700636,2,0,0
CA5700642,1,0,0
CA5700643,1,0,0
CA5700652,1,0,0
CA5700653,1,0,0
CA5700673,1,0,0
CA5700700,2,0,0
CA5700701,1,0,0
CA5700702,2,0,0
CA5700707,1,0,0
CA5700712,2,0,0
CA5700713,2,0,0
CA5700714,1,0,0
CA5700720,1,0,0
CA5700722,1,0,0
CA5700723,1,0,0
CA5700728,1,0,0
CA5700729,1,0,0
CA5700730,2,0,0
CA5700734,1,0,0
CA5700737,1,0,0
CA5700741,1,0,0
CA5700748,1,0,0
CA5700751,1,0,0
CA5700754,1,0,0
CA5700757,1,0,0
CA5700758,1,0,0
CA5700761,1,0,0
CA5700763,1,0,0
CA5700764,1,0,0
CA5700769,1,0,0
CA5700773,1,0,0
CA5700774,1,0,0
CA5700778,2,0,0
CA5700784,1,0,0
CA5700785,2,0,0
CA5700788,3,0,0
CA5700791,1,0,0
CA5700795,1,0,0
CA5700797,1,0,0
CA5700798,1,0,0
CA5700802,1,0,0
CA5700804,1,0,0
CA5700815,1,0,0
CA5700816,1,0,0
CA5700817,1,0,0
CA5700820,1,0,0
CA5700821,1,0,0
CA5700827,1,0,0
CA5700828,1,0,0
CA5710001,11,1,3
CA5710003,0,1,0
CA5710004,3,0,0
CA5710005,5,0,0
CA5710006,9,1,1
CA5710007,4,0,0
CA5710009,8,1,3
CA5710011,2,0,0
CA5710012,0,1,0
CA5710013,1,0,0
CA5800001,1,0,0
CA5800002,1,0,0
CA5800003,1,0,0
CA5800004,1,0,0
CA5800006,1,0,0
CA5800009,1,0,0
CA5800010,1,0,0
CA5800014,1,0,0
CA5800202,1,0,0
CA5800205,1,0,0
CA5800572,2,0,0
CA5800576,1,0,0
CA5800800,1,0,0
CA5800801,0,1,0
CA5800803,1,0,0
CA5800805,2,0,0
CA5800809,2,0,0
CA5800814,0,1,0
CA5800820,3,0,0
CA5800821,1,0,0
CA5800823,2,0,0
CA5800824,1,0,0
CA5800826,1,0,0
CA5800827,1,0,0
CA5800828,2,0,0
CA5800829,4,0,0
CA5800831,2,0,0
CA5800832,1,0,0
CA5800838,1,1,0
CA5800840,1,0,0
CA5800843,1,0,0
CA5800844,1,0,0
CA5800845,1,0,0
CA5800847,1,0,0
CA5800849,1,0,0
CA5800850,1,0,0
CA5800851,1,0,0
CA5800853,1,0,0
CA5800858,1,0,0
CA5800863,2,0,0
CA5800866,2,0,0
CA5800868,1,0,0
CA5800874,1,0,0
CA5800875,1,0,0
CA5800876,1,0,0
CA5800884,3,0,0
CA5800887,1,0,0
CA5800888,1,0,0
CA5800893,1,0,0
CA5800897,1,0,0
CA5800899,1,0,0
CA5800901,1,0,0
CA5800909,1,0,0
CA5800913,1,0,0
CA5800914,1,0,0
CA5800919,1,0,0
CA5800920,1,0,0
CA5800923,1,0,0
CA5800924,2,1,0
CA5805001,3,0,0
CA5810001,7,0,0
CA5810002,6,0,0
CA5810003,6,0,0
CA5810004,6,0,0
CA5810005,0,1,0
CA5810006,0,1,0
CA5810700,6,0,0
